latitude,longitude,area_in_meters,confidence,full_plus_code,Country,Province,State,StateDistrict,County,Town,City,Suburb,Type,AddressType,Amenity,OSM_Type,OSM_ID,Building_material,Roof_materials,Surface,Elevation,geometry,height_net,height_gross,vol_2025,vol_2030,pop_2025,pop_2030
-16.72313321,39.19507551,56.4846,0.901,5GMX75GW+P2WM,Moçambique,,Nampula,,,Moma,,,secondary,road,,way,219115778.0,,,unpaved,14,POINT (39.19507551 -16.72313321),0.0,0.0,0.0,0.0,0.0,0.0
-17.89907448,31.18511506,97.4824,0.9083,5GJH452P+92H4,,,,,,,,,,,,,,,,,1503,POINT (31.18511506 -17.89907448),2.5,0.47651001811027527,7130.0,7130.0,27.76512908935547,25.545331954956055
-18.56847883,31.06761351,353.5296,0.9093,5GHHC3J9+J25W,,,,,,,,,,,,,,,,,1409,POINT (31.06761351 -18.56847883),2.5,0.430682510137558,6473.0,6473.0,20.031539916992188,20.062591552734375
-17.26253164,31.29170105,307.9696,0.925,5GJHP7PR+XMPM,,,,,,,,,,,,,,,,,1075,POINT (31.29170105 -17.26253164),2.5,0.4166625142097473,4290.0,4290.0,19.08698081970215,18.50546646118164
-17.83276821,30.98216492,122.4351,0.9062,5GJG5X8J+VVV7,,,,,,,,,,,,,,,,,1452,POINT (30.98216492 -17.83276821),7.708462238311768,2.8933019638061523,28953.0,28953.0,80.0604476928711,89.82191467285156
-18.0263961,31.10899642,198.246,0.9233,5GHHX4F5+CHX5,,,,,,,,,,,,,,,,,1452,POINT (31.10899642 -18.0263961),6.509966850280762,2.8338210582733154,28312.0,28312.0,171.06166076660156,193.5535125732422
-23.6153142,35.36868365,239.277,0.9042,5G8Q99M9+VFFH,Moçambique,,Inhambane,,,Morrumbene,,,tertiary,road,,way,274687734.0,,,unpaved,71,POINT (35.36868365 -23.6153142),2.5,0.10095000267028809,1038.0,1038.0,2.6212198734283447,2.526862144470215
-17.86904791,36.9025224,149.8312,0.9314,5GJR4WJ3+92J4,Moçambique,,Zambézia,Cidade de Quelimane,,,Quelimane,,tertiary,road,,way,79250096.0,,,paved,12,POINT (36.9025224 -17.86904791),6.587315082550049,3.0582664012908936,30559.0,30559.0,261.3418884277344,322.18682861328125
-18.03936205,31.07322383,122.4008,0.9356,5GHHX36F+775C,,,,,,,,,,,,,,,,,1421,POINT (31.07322383 -18.03936205),5.487102508544922,2.083897352218628,20867.0,20867.0,126.07882690429688,142.65615844726562
-17.91164899,30.98234511,106.3102,0.9118,5GJG3XQJ+8WX2,,,,,,,,,,,,,,,,,1424,POINT (30.98234511 -17.91164899),7.105478286743164,1.4824941158294678,14836.0,14836.0,41.02431106567383,46.026248931884766
-17.85155586,31.22672429,135.542,0.9132,5GJH46XG+9MHJ,,,,,,,,,,,,,,,,,1557,POINT (31.22672429 -17.85155586),5.113344669342041,2.0609796047210693,30936.0,30936.0,82.87287139892578,88.69730377197266
-20.08973289,34.7517099,116.8799,0.9201,5GFPWQ62+4M4P,Moçambique,,Sofala,Buzi,,,,,residential,road,,way,678483252.0,,,ground,13,POINT (34.7517099 -20.08973289),2.5,0.023422500118613243,248.0,248.0,1.5891443490982056,1.4502012729644775
-17.83606215,31.10885402,552.9663,0.9038,5GJH5475+HGHF,,,,,,,,,,,,,,,,,1526,POINT (31.10885402 -17.83606215),7.04895544052124,2.611419439315796,26116.0,26116.0,72.21561431884766,81.02059173583984
-17.86717156,31.02984168,64.7331,0.9025,5GJH42MH+4WP5,,,,,,,,,,,,,,,,,1459,POINT (31.02984168 -17.86717156),6.600647926330566,3.533531665802002,35313.0,35313.0,97.64703369140625,109.55277252197266
-17.41037733,32.21510025,208.198,0.9244,5GJJH6Q8+R2XR,,,,,,,,,,,,,,,,,1245,POINT (32.21510025 -17.41037733),2.993877410888672,0.43133091926574707,4320.0,4320.0,19.1051082611084,18.671703338623047
-17.98804117,31.05089928,148.4953,0.9215,5GJH2362+Q9J9,,,,,,,,,,,,,,,,,1427,POINT (31.05089928 -17.98804117),5.107532024383545,0.6763444542884827,7876.0,7876.0,47.58694839477539,53.84386444091797
-19.55907827,34.66988591,687.8616,0.9228,5GGPCMR9+9X6V,Moçambique,,Sofala,Dondo,,,,,trunk,road,,way,1074957043.0,,,asphalt,29,POINT (34.66988591 -19.55907827),2.5,0.2945674955844879,4113.0,4113.0,14.79767894744873,15.085898399353027
-17.92235918,30.94313351,232.8992,0.9306,5GJG3WHV+372M,,,,,,,,,,,,,,,,,1404,POINT (30.94313351 -17.92235918),4.0396270751953125,1.740323781967163,26080.0,26080.0,89.36304473876953,92.40414428710938
-17.83519636,31.04835953,1134.4711,0.9157,5GJH527X+W8H4,,,,,,,,,,,,,,,,,1476,POINT (31.04835953 -17.83519636),10.991918563842773,3.155109405517578,31525.0,31525.0,87.1725082397461,97.8011245727539
-17.95656573,31.00722619,136.3031,0.9112,5GJH22V4+9VH6,,,,,,,,,,,,,,,,,1419,POINT (31.00722619 -17.95656573),3.2610373497009277,0.6020070910453796,9017.0,9017.0,23.42106056213379,25.29078483581543
-19.08694248,33.39908818,187.2369,0.9393,5GGMW97X+6JG9,Moçambique,,Manica,Vanduzi,,,Cidade de Chimoio,,trunk,road,,way,44794027.0,,,asphalt,661,POINT (33.39908818 -19.08694248),2.5,0.08688750118017197,1305.0,1305.0,6.500484943389893,8.00792407989502
-17.87110477,36.87476072,110.0237,0.9004,5GJR4VHF+HW2V,Moçambique,,Zambézia,Cidade de Quelimane,,,Quelimane,,residential,road,,way,604248147.0,,,,10,POINT (36.87476072 -17.87110477),7.8519392013549805,3.8863565921783447,38836.0,38836.0,332.1271667480469,409.4521484375
-17.90287075,31.04343725,178.5409,0.9237,5GJH32WV+V935,,,,,,,,,,,,,,,,,1471,POINT (31.04343725 -17.90287075),6.476398944854736,3.676237106323242,36779.0,36779.0,101.70079803466797,114.10079193115234
-19.32285014,31.43610736,174.6425,0.9089,5GGHMCGP+VC5V,,,,,,,,,,,,,,,,,1188,POINT (31.43610736 -19.32285014),2.5,0.1689150035381317,1690.0,1690.0,7.265390872955322,6.893949031829834
-17.69926658,35.21439877,250.6527,0.9349,5GJQ8627+7QR9,Moçambique,,Sofala,Caia,,Caia,,,secondary,road,,way,32757344.0,,,unpaved,33,POINT (35.21439877 -17.69926658),2.5,0.7284550070762634,7525.0,7525.0,48.76869201660156,50.20970153808594
-18.88460594,32.67146814,227.007,0.9098,5GHJ4M8C+5H4Q,,,,,,,,,,,,,,,,,1169,POINT (32.67146814 -18.88460594),2.5,0.42796748876571655,4415.0,4415.0,19.235111236572266,19.00763511657715
-17.42493636,32.0207321,318.2666,0.9278,5GJJH2GC+27HF,,,,,,,,,,,,,,,,,1030,POINT (32.0207321 -17.42493636),2.5,0.8104749917984009,8090.0,8090.0,35.777854919433594,34.96622085571289
-18.47728597,32.86789028,119.3702,0.9101,5GHJGVF9+35JF,,,,,,,,,,,,,,,,,764,POINT (32.86789028 -18.47728597),2.5,0.013569999486207962,145.0,145.0,0.6317307353019714,0.6242597699165344
-17.83227493,30.97751161,125.1529,0.9173,5GJG5X9H+32R3,,,,,,,,,,,,,,,,,1460,POINT (30.97751161 -17.83227493),10.19484806060791,4.738483905792236,47416.0,47416.0,131.1140899658203,147.100341796875
-19.82457365,34.88951255,148.4791,0.9126,5GGP5VGQ+5RC3,Moçambique,,Sofala,Cidade da Beira,,,Beira,Macuti,residential,road,,way,183218499.0,,,unpaved,3,POINT (34.88951255 -19.82457365),6.057994365692139,2.074596405029297,20724.0,20724.0,94.421630859375,114.52351379394531
-16.43024948,35.1743301,104.4312,0.9014,5GMQH59F+WP44,,,,,,,,,,,,,,,,,78,POINT (35.1743301 -16.43024948),2.5,0.05756250023841858,590.0,590.0,4.902151107788086,5.067757606506348
-16.50935774,37.89049795,71.7819,0.9059,5GMVFVRR+755Q,Moçambique,,Zambézia,Mulevala,,,,,unclassified,road,,way,490749651.0,,,,183,POINT (37.89049795 -16.50935774),2.5,0.5371325016021729,5370.0,5370.0,20.401296615600586,19.025951385498047
-18.97507849,32.64150562,167.316,0.9059,5GHJ2JFR+XJ6R,,,,,,,,,,,,,,,,,1070,POINT (32.64150562 -18.97507849),7.191836833953857,2.888701915740967,28882.0,28882.0,100.60955810546875,113.20236206054688
-17.72518243,30.947415,385.9246,0.9414,5GJG7WFW+WXFM,,,,,,,,,,,,,,,,,1466,POINT (30.947415 -17.72518243),2.5,0.12416999787092209,1273.0,1273.0,4.361930847167969,4.510371208190918
-16.32029233,37.56721049,199.0232,0.9086,5GMVMHH8+VVP8,Moçambique,,Zambézia,Mulevala,,,,,village,village,,node,5174392161.0,,,,285,POINT (37.56721049 -16.32029233),2.5,0.08037000149488449,940.0,940.0,3.571176767349243,3.3304271697998047
-17.97813826,31.01649363,68.2668,0.908,5GJH22C8+PHXH,,,,,,,,,,,,,,,,,1422,POINT (31.01649363 -17.97813826),2.5,0.07588750123977661,768.0,768.0,1.9948291778564453,2.154078245162964
-17.83842684,31.21111481,100.4929,0.9026,5GJH5666+JCHW,,,,,,,,,,,,,,,,,1561,POINT (31.21111481 -17.83842684),3.834317207336426,1.3520914316177368,13512.0,13512.0,37.36320114135742,41.91875457763672
-16.29389981,37.93336857,60.4891,0.922,5GMVPW4M+C8X5,Moçambique,,Zambézia,Gile,,Alto Molocue,,,unclassified,road,,way,452165810.0,,,ground,258,POINT (37.93336857 -16.29389981),2.5,0.44582250714302063,4460.0,4460.0,19.044734954833984,19.336172103881836
-17.88581199,31.01964164,98.4864,0.9045,5GJH4279+MVCG,,,,,,,,,,,,,,,,,1433,POINT (31.01964164 -17.88581199),6.243305206298828,0.19982947409152985,2010.0,2010.0,5.558025360107422,6.23569393157959
-17.9868577,31.05704813,138.0344,0.9067,5GJH2374+7R3P,,,,,,,,,,,,,,,,,1434,POINT (31.05704813 -17.9868577),4.958719253540039,1.6377657651901245,16379.0,16379.0,98.96224212646484,111.97418212890625
-17.78974246,30.92064317,137.2555,0.9011,5GJG6W6C+4728,,,,,,,,,,,,,,,,,1440,POINT (30.92064317 -17.78974246),3.7322959899902344,1.6429082155227661,16415.0,16415.0,56.24595260620117,58.16004943847656
-17.8334617,30.96124476,144.6734,0.9034,5GJG5X86+JF9H,,,,,,,,,,,,,,,,,1436,POINT (30.96124476 -17.8334617),5.8266448974609375,2.317932605743408,23178.0,23178.0,64.09149932861328,71.90592956542969
-17.96819246,30.97963776,147.2744,0.9318,5GJG2XJH+PVC7,,,,,,,,,,,,,,,,,1402,POINT (30.97963776 -17.96819246),6.168840408325195,2.4395790100097656,24404.0,24404.0,63.38777542114258,68.44808197021484
-18.23974772,32.73360563,113.5963,0.9052,5GHJQP6M+4C53,,,,,,,,,,,,,,,,,1705,POINT (32.73360563 -18.23974772),2.5,0.26532748341560364,2758.0,2758.0,11.257863998413086,10.740635871887207
-17.7783492,30.96246594,226.194,0.9118,5GJG6XC6+MX85,,,,,,,,,,,,,,,,,1466,POINT (30.96246594 -17.7783492),3.7673261165618896,1.1597110033035278,14836.0,14836.0,41.02431106567383,46.026248931884766
-19.07025192,33.36374992,96.725,0.9187,5GGMW9H7+VFXX,Moçambique,,Manica,Vanduzi,,,,,residential,road,,way,598773530.0,,,,664,POINT (33.36374992 -19.07025192),2.5,0.22407500445842743,2300.0,2300.0,14.372875213623047,14.469695091247559
-17.7395119,31.32156351,227.1555,0.9309,5GJH786C+5JWC,,,,,,,,,,,,,,,,,1281,POINT (31.32156351 -17.7395119),2.5,0.3256624937057495,4875.0,4875.0,13.059388160705566,13.977222442626953
-17.89324385,30.97962301,230.9929,0.9232,5GJG4X4H+PR59,,,,,,,,,,,,,,,,,1434,POINT (30.97962301 -17.89324385),6.911065101623535,2.3569910526275635,23567.0,23567.0,65.16715240478516,73.11273956298828
-17.80088969,30.93166247,229.8746,0.9148,5GJG5WXJ+JMVC,,,,,,,,,,,,,,,,,1452,POINT (30.93166247 -17.80088969),6.193964958190918,2.229443311691284,22286.0,22286.0,61.62495040893555,69.1386489868164
-17.81906724,31.05245854,422.7826,0.9216,5GJH53J2+9XG8,,,,,,,,,,,,,,,,,1495,POINT (31.05245854 -17.81906724),9.462654113769531,1.3154034614562988,13172.0,13172.0,36.423038482666016,40.86396026611328
-18.98307692,32.59678795,97.2836,0.9025,5GHJ2H8W+QP7R,,,,,,,,,,,,,,,,,1028,POINT (32.59678795 -18.98307692),5.462825298309326,2.7323904037475586,27303.0,27303.0,95.10916137695312,107.01350402832031
-17.98650714,30.98063927,113.9468,0.9134,5GJG2X7J+97RM,,,,,,,,,,,,,,,,,1385,POINT (30.98063927 -17.98650714),2.5,0.03999749943614006,428.0,428.0,1.1117017269134521,1.200449824333191
-19.84139983,34.84711968,182.6171,0.9187,5GGP5R5W+CRX5,Moçambique,,Sofala,Cidade da Beira,,,Beira,Maquinino,residential,road,,way,1173366422.0,,,,11,POINT (34.84711968 -19.84139983),9.00849437713623,4.3121771812438965,43124.0,43124.0,196.4793701171875,238.30882263183594
-19.13524011,31.43297848,125.0642,0.9047,5GGHVC7M+W557,,,,,,,,,,,,,,,,,1241,POINT (31.43297848 -19.13524011),2.5,0.09239500015974045,933.0,933.0,4.011011600494385,3.8059494495391846
-16.90971086,37.84048827,65.9954,0.9135,5GMV3RRR+459G,Moçambique,,Zambézia,Mocubela,,,,,tertiary,road,,way,219115779.0,,,unpaved,80,POINT (37.84048827 -16.90971086),2.5,0.10365749150514603,1065.0,1065.0,7.196080684661865,7.047591686248779
-16.77488855,31.59032528,202.0808,0.9007,5GMH6HGR+24WF,,,,,,,,,,,,,,,,,954,POINT (31.59032528 -16.77488855),2.5,0.6248624920845032,6250.0,6250.0,29.215490341186523,29.889896392822266
-19.72290282,34.82268409,164.9738,0.9203,5GGP7RGF+R3MX,Moçambique,,Sofala,Cidade da Beira,,Inhamizua,,,residential,road,,way,682854510.0,,,,27,POINT (34.82268409 -19.72290282),5.750664710998535,1.1788402795791626,11783.0,11783.0,53.68510437011719,65.11438751220703
-17.3893239,31.43338678,547.4292,0.9434,5GJHJC6M+79C3,,,,,,,,,,,,,,,,,1048,POINT (31.43338678 -17.3893239),2.5,0.635729968547821,6538.0,6538.0,29.088735580444336,28.202503204345703
-17.7623858,31.00350433,518.9327,0.9431,5GJH62Q3+2CRC,,,,,,,,,,,,,,,,,1497,POINT (31.00350433 -17.7623858),6.860623836517334,1.3961094617843628,13948.0,13948.0,38.568824768066406,43.2713737487793
-19.10399385,32.62453264,118.0442,0.9256,5GGJVJWF+CR36,,,,,,,,,,,,,,,,,1140,POINT (32.62453264 -19.10399385),4.087837219238281,1.6652663946151733,16650.0,16650.0,76.73531341552734,73.555419921875
-17.86368389,31.2424375,196.1804,0.9217,5GJH46PR+GXGJ,,,,,,,,,,,,,,,,,1562,POINT (31.2424375 -17.86368389),6.0740790367126465,2.1423518657684326,21381.0,21381.0,67.92466735839844,74.978271484375
-17.77790181,31.02467662,254.8586,0.9017,5GJH62CF+RVMW,,,,,,,,,,,,,,,,,1503,POINT (31.02467662 -17.77790181),7.34858512878418,2.2739975452423096,22744.0,22744.0,62.89140701293945,70.55951690673828
-19.16467362,30.83219603,221.3085,0.9151,5GGGRRPJ+4VP3,,,,,,,,,,,,,,,,,1432,POINT (30.83219603 -19.16467362),2.5,0.45515498518943787,6825.0,6825.0,21.120849609375,21.153589248657227
-17.80411767,30.99363262,162.1844,0.9208,5GJG5XWV+9F26,,,,,,,,,,,,,,,,,1470,POINT (30.99363262 -17.80411767),6.470728397369385,2.216179132461548,22175.0,22175.0,61.318016052246094,68.7942886352539
-18.18864538,31.53329444,199.7012,0.9051,5GHHRG6M+G8V3,,,,,,,,,,,,,,,,,1655,POINT (31.53329444 -18.18864538),5.926151752471924,2.177333354949951,21761.0,21761.0,98.0838851928711,108.34001159667969
-18.34130877,32.10789386,66.5433,0.903,5GHJM455+F5CP,,,,,,,,,,,,,,,,,1527,POINT (32.10789386 -18.34130877),0.0,0.0,0.0,0.0,0.0,0.0
-16.52265172,35.03615288,126.1218,0.9037,5GMQF2GP+WFJX,,,,,,,,,,,,,,,,,64,POINT (35.03615288 -16.52265172),2.5,0.17526750266551971,1773.0,1773.0,16.20701789855957,17.085371017456055
-17.8831816,31.24393259,157.361,0.9342,5GJH468V+PHFQ,,,,,,,,,,,,,,,,,1556,POINT (31.24393259 -17.8831816),5.514089107513428,2.8959720134735107,28977.0,28977.0,92.0561752319336,101.61570739746094
-17.88104124,30.65040713,174.0729,0.9086,5GJG4M92+H5M6,,,,,,,,,,,,,,,,,1378,POINT (30.65040713 -17.88104124),6.176479816436768,2.896101951599121,28980.0,28980.0,160.88912963867188,179.9201202392578
-19.22512904,31.31555468,332.2397,0.9076,5GGHQ8F8+W6VW,,,,,,,,,,,,,,,,,1340,POINT (31.31555468 -19.22512904),2.5,0.1893724948167801,1935.0,1935.0,8.318657875061035,7.893367767333984
-17.97392565,30.99511356,119.8405,0.9206,5GJG2XGW+C2HW,,,,,,,,,,,,,,,,,1405,POINT (30.99511356 -17.97392565),6.116635799407959,1.7530951499938965,26277.0,26277.0,68.25276947021484,73.70144653320312
-18.03972499,31.07795764,192.9737,0.9247,5GHHX36H+4584,,,,,,,,,,,,,,,,,1420,POINT (31.07795764 -18.03972499),6.093522071838379,2.9683496952056885,29682.0,29682.0,179.3392333984375,202.91944885253906
-17.9618442,30.98257432,121.1762,0.9266,5GJG2XQM+7287,,,,,,,,,,,,,,,,,1408,POINT (30.98257432 -17.9618442),5.902052879333496,1.6083389520645142,22209.0,22209.0,57.68640899658203,62.29156494140625
-17.84358876,36.90435419,223.3208,0.9369,5GJR5W43+HP9F,Moçambique,,Zambézia,Cidade de Quelimane,,Uachave,,,residential,road,,way,350698290.0,,,unpaved,10,POINT (36.90435419 -17.84358876),7.744165897369385,3.019566297531128,30241.0,30241.0,258.6223449707031,318.8341369628906
-17.82855888,31.2258032,105.5998,0.9078,5GJH56CG+H8FP,,,,,,,,,,,,,,,,,1544,POINT (31.2258032 -17.82855888),5.93574857711792,1.1204081773757935,11563.0,11563.0,30.975528717041016,33.15253829956055
-17.98221103,31.1269002,684.4374,0.9532,5GJH249G+4Q6H,,,,,,,,,,,,,,,,,1461,POINT (31.1269002 -17.98221103),2.5,0.31526002287864685,4730.0,4730.0,12.670955657958984,13.56148910522461
-17.92028237,31.01951441,107.2446,0.9097,5GJH32H9+VRJM,,,,,,,,,,,,,,,,,1448,POINT (31.01951441 -17.92028237),2.644519805908203,0.31469258666038513,3142.0,3142.0,8.688216209411621,9.747537612915039
-17.77375494,30.98772083,226.3608,0.9077,5GJG6XGQ+F3XR,,,,,,,,,,,,,,,,,1500,POINT (30.98772083 -17.77375494),6.259431838989258,2.951265811920166,29482.0,29482.0,81.52323150634766,91.46305084228516
-17.86695437,36.90370785,145.6659,0.9078,5GJR4WM3+6F8W,Moçambique,,Zambézia,Cidade de Quelimane,,,Quelimane,,residential,road,,way,604284752.0,,,,14,POINT (36.90370785 -17.86695437),7.0981292724609375,2.833921194076538,28357.0,28357.0,242.5102996826172,298.9709167480469
-16.8300005,35.2603032,208.7069,0.9419,5GMQ5796+X4VW,,,,,,,,,,,,,,,,,124,POINT (35.2603032 -16.8300005),2.5,0.4014025032520294,4038.0,4038.0,37.53361511230469,37.508663177490234
-17.81131029,30.97045497,209.4562,0.9319,5GJG5XQC+F5GG,,,,,,,,,,,,,,,,,1452,POINT (30.97045497 -17.81131029),6.120217800140381,2.9195826053619385,29200.0,29200.0,80.74345397949219,90.58819580078125
-17.87606347,31.02253799,1881.446,0.9264,5GJH42FF+H2FC,,,,,,,,,,,,,,,,,1450,POINT (31.02253799 -17.87606347),9.819280624389648,4.516672611236572,45208.0,45208.0,32.33885955810547,36.28181076049805
-17.79409314,30.98286338,148.4467,0.9032,5GJG6X4M+9498,,,,,,,,,,,,,,,,,1487,POINT (30.98286338 -17.79409314),5.969668388366699,2.210705518722534,22124.0,22124.0,61.1769905090332,68.63607025146484
-17.76990284,30.99981803,177.8606,0.9184,5GJG6XJX+2WPR,,,,,,,,,,,,,,,,,1500,POINT (30.99981803 -17.76990284),6.197319507598877,2.1333281993865967,21331.0,21331.0,58.984195709228516,66.17591857910156
-17.88593734,31.2460601,189.7071,0.922,5GJH467W+JCFH,,,,,,,,,,,,,,,,,1559,POINT (31.2460601 -17.88593734),5.1627373695373535,2.2907116413116455,22917.0,22917.0,72.8043441772461,80.36466979980469
-18.97258441,32.63126467,163.7105,0.9026,5GHJ2JGJ+XG6M,,,,,,,,,,,,,,,,,1078,POINT (32.63126467 -18.97258441),7.814636707305908,2.8489584922790527,28492.0,28492.0,99.2509994506836,111.67376708984375
-17.70176771,37.11042984,233.3899,0.9036,5GJV74X6+75V9,Moçambique,,Zambézia,,,Nicoadala,,,unclassified,road,,way,407058929.0,,,,11,POINT (37.11042984 -17.70176771),2.5,0.45354750752449036,4615.0,4615.0,78.8873519897461,73.50653076171875
-19.15335571,31.2458662,261.3499,0.9235,5GGHR6WW+M85P,,,,,,,,,,,,,,,,,1332,POINT (31.2458662 -19.15335571),2.5,0.10230249911546707,1030.0,1030.0,3.1874687671661377,3.1924099922180176
-16.36312457,34.69152805,74.7316,0.9046,5GMPJMPR+QJ25,,,,,,,,,,,,,,,,,170,POINT (34.69152805 -16.36312457),2.5,0.022450000047683716,225.0,225.0,1.1726218461990356,1.2622109651565552
-17.32732851,31.29535303,164.5219,0.9018,5GJHM7FW+349V,,,,,,,,,,,,,,,,,1189,POINT (31.29535303 -17.32732851),4.338475704193115,0.4572189450263977,4560.0,4560.0,20.288259506225586,19.670146942138672
-18.006217,31.02517632,114.8819,0.9131,5GHHX2VG+G378,,,,,,,,,,,,,,,,,1408,POINT (31.02517632 -18.006217),4.9131340980529785,1.1131049394607544,11153.0,11153.0,28.969179153442383,31.281814575195312
-18.49126187,32.84768968,219.4008,0.9241,5GHJGR5X+F3WC,,,,,,,,,,,,,,,,,803,POINT (32.84768968 -18.49126187),3.1792211532592773,0.6616976857185364,6625.0,6625.0,28.863557815551758,28.522214889526367
-17.82754746,30.98734443,124.0473,0.9015,5GJG5XCP+XWQ2,,,,,,,,,,,,,,,,,1471,POINT (30.98734443 -17.82754746),3.5732717514038086,1.381323218345642,13825.0,13825.0,38.22870635986328,42.88978576660156
-18.02213689,31.00324464,119.9347,0.9302,5GHHX2H3+47XH,,,,,,,,,,,,,,,,,1399,POINT (31.00324464 -18.02213689),2.5,0.30044999718666077,4493.0,4493.0,13.109890937805176,13.798696517944336
-18.67146509,32.2144068,92.9678,0.9265,5GHJ86H7+CQ76,,,,,,,,,,,,,,,,,1288,POINT (32.2144068 -18.67146509),2.5,0.0504550002515316,515.0,515.0,1.886472225189209,1.8089938163757324
-18.17284977,31.5720941,134.3106,0.9065,5GHHRHGC+VR92,,,,,,,,,,,,,,,,,1666,POINT (31.5720941 -18.17284977),6.946564197540283,2.3714945316314697,23681.0,23681.0,106.73794555664062,117.89898681640625
-18.97551473,32.630128,151.8452,0.9024,5GHJ2JFJ+Q3RC,,,,,,,,,,,,,,,,,1064,POINT (32.630128 -18.97551473),5.945734977722168,1.8053392171859741,18063.0,18063.0,62.92190170288086,70.79753112792969
-17.39494572,31.31460604,270.6869,0.9164,5GJHJ847+2RH3,,,,,,,,,,,,,,,,,1147,POINT (31.31460604 -17.39494572),4.144271373748779,0.7583519816398621,8048.0,8048.0,35.80699920654297,34.71608352661133
-17.68265397,30.73933259,745.1579,0.9145,5GJG8P8Q+WPPW,,,,,,,,,,,,,,,,,1451,POINT (30.73933259 -17.68265397),2.5,0.3092699944972992,3098.0,3098.0,10.615288734436035,10.97653579711914
-17.8823725,30.898494,145.1274,0.9049,5GJG4V9X+3955,,,,,,,,,,,,,,,,,1407,POINT (30.898494 -17.8823725),5.034271240234375,1.5512804985046387,23329.0,23329.0,79.93675231933594,82.65706634521484
-18.03466279,31.11050886,123.3181,0.9231,5GHHX486+46JF,,,,,,,,,,,,,,,,,1439,POINT (31.11050886 -18.03466279),6.614455699920654,2.4898266792297363,24877.0,24877.0,150.3073272705078,170.0703125
-17.98891053,31.02669196,145.1237,0.9201,5GJH226G+CMPC,,,,,,,,,,,,,,,,,1400,POINT (31.02669196 -17.98891053),4.495368003845215,1.623340368270874,16228.0,16228.0,42.15115737915039,45.51612091064453
-17.87485535,30.67824032,173.2109,0.9064,5GJG4MGH+375P,,,,,,,,,,,,,,,,,1362,POINT (30.67824032 -17.87485535),6.569902420043945,2.2897884845733643,22909.0,22909.0,127.18458557128906,142.22877502441406
-19.13380642,32.66755694,150.5161,0.9087,5GGJVM89+F2FQ,,,,,,,,,,,,,,,,,1170,POINT (32.66755694 -19.13380642),2.5,0.07609749585390091,753.0,753.0,3.470371961593628,3.3265604972839355
-17.85055625,31.1123866,231.8039,0.9172,5GJH44X6+QXCM,,,,,,,,,,,,,,,,,1508,POINT (31.1123866 -17.85055625),4.840467929840088,0.8217952847480774,8234.0,8234.0,22.76854705810547,25.54463005065918
-18.24161229,30.85372164,159.0255,0.9216,5GHGQV53+9F5C,,,,,,,,,,,,,,,,,1315,POINT (30.85372164 -18.24161229),5.5010905265808105,2.5083377361297607,25905.0,25905.0,75.58685302734375,79.5582504272461
-17.53976493,31.17871729,85.384,0.9,5GJHF56H+3FWH,,,,,,,,,,,,,,,,,1488,POINT (31.17871729 -17.53976493),2.5,0.2816750109195709,2808.0,2808.0,7.522207736968994,8.050880432128906
-17.88988379,31.19258909,119.8782,0.9091,5GJH456V+22WQ,,,,,,,,,,,,,,,,,1505,POINT (31.19258909 -17.88988379),2.5,0.3260975182056427,4890.0,4890.0,19.04228401184082,17.51987075805664
-17.89911348,31.04945167,204.2847,0.9095,5GJH422X+9Q4F,,,,,,,,,,,,,,,,,1467,POINT (31.04945167 -17.89911348),7.92279052734375,4.015745639801025,40192.0,40192.0,111.13838195800781,124.6890640258789
-18.03582251,31.0725499,125.0304,0.9221,5GHHX37F+M2F4,,,,,,,,,,,,,,,,,1421,POINT (31.0725499 -18.03582251),6.3224101066589355,2.4044506549835205,24044.0,24044.0,145.27432250976562,164.37554931640625
-17.86261241,31.29169486,256.6442,0.9061,5GJH47PR+XM4C,,,,,,,,,,,,,,,,,1578,POINT (31.29169486 -17.86261241),2.5,0.12763001024723053,1318.0,1318.0,3.5307228565216064,3.778867483139038
-18.00901854,31.1203754,95.0347,0.9015,5GHHX4RC+95R6,,,,,,,,,,,,,,,,,1447,POINT (31.1203754 -18.00901854),2.5000035762786865,0.05100007355213165,698.0,698.0,2.0366578102111816,2.1436657905578613
-17.78828805,30.9696756,211.1525,0.9099,5GJG6X69+MVMG,,,,,,,,,,,,,,,,,1461,POINT (30.9696756 -17.78828805),3.7225213050842285,0.8147705793380737,12228.0,12228.0,33.81270217895508,37.93535614013672
-17.86991947,30.98207885,111.1418,0.9375,5GJG4XJJ+2RP8,,,,,,,,,,,,,,,,,1447,POINT (30.98207885 -17.86991947),4.650285243988037,1.1650406122207642,11700.0,11700.0,32.352684020996094,36.297325134277344
-17.56153114,36.69835495,85.4235,0.9034,5GJRCMQX+98QM,Moçambique,,Zambézia,,,Licuare,,,unclassified,road,,way,389617601.0,,,,25,POINT (36.69835495 -17.56153114),3.108815908432007,0.7227281928062439,7231.0,7231.0,48.506587982177734,46.971290588378906
-16.8937608,37.84871724,62.3201,0.9157,5GMV4R4X+FFWH,Moçambique,,Zambézia,Mocubela,,Mocubela,,,unclassified,road,,way,349329203.0,,,,83,POINT (37.84871724 -16.8937608),2.5003163814544678,0.00818603578954935,83.0,83.0,0.5608212947845459,0.5492489337921143
-17.79051726,30.97735782,219.8597,0.9079,5GJG6X5G+QWX7,,,,,,,,,,,,,,,,,1470,POINT (30.97735782 -17.79051726),5.709033012390137,2.359743118286133,23578.0,23578.0,65.19757080078125,73.14686584472656
